"timestamp","payload"
"155287","{""internal_temperature"":{""N"":""32.33000183""},""pressure"":{""N"":""974.2017212""},""external_temperature"":{""N"":""31.1875""},""timestamp"":{""N"":""155287""}}"
"400839","{""internal_temperature"":{""N"":""30.94000053""},""pressure"":{""N"":""973.3775024""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""400839""}}"
"225433","{""internal_temperature"":{""N"":""30.55999947""},""pressure"":{""N"":""973.3710938""},""external_temperature"":{""N"":""30.4375""},""timestamp"":{""N"":""225433""}}"
"403875","{""internal_temperature"":{""N"":""30.95000076""},""pressure"":{""N"":""973.425415""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""403875""}}"
"219047","{""internal_temperature"":{""N"":""32.36000061""},""pressure"":{""N"":""974.1928101""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""219047""}}"
"119988","{""internal_temperature"":{""N"":""30.75""},""pressure"":{""N"":""973.3867188""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""119988""}}"
"235074","{""internal_temperature"":{""N"":""31.48999977""},""pressure"":{""N"":""973.4470215""},""external_temperature"":{""N"":""30.0625""},""timestamp"":{""N"":""235074""}}"
"164893","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""974.0170288""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""164893""}}"
"431588","{""internal_temperature"":{""N"":""32.41999817""},""pressure"":{""N"":""974.0147095""},""external_temperature"":{""N"":""31""},""timestamp"":{""N"":""431588""}}"
"259018","{""internal_temperature"":{""N"":""32.25""},""pressure"":{""N"":""973.9904785""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""259018""}}"
"46825","{""internal_temperature"":{""N"":""31.44000053""},""pressure"":{""N"":""973.4505615""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""46825""}}"
"493156","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3707886""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""493156""}}"
"1252503","{""internal_temperature"":{""N"":""31.25""},""pressure"":{""N"":""973.2771606""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""1252503""}}"
"405104","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.4129639""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""405104""}}"
"450648","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3965454""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""450648""}}"
"179577","{""internal_temperature"":{""N"":""32.34000015""},""pressure"":{""N"":""974.2011108""},""external_temperature"":{""N"":""31.1875""},""timestamp"":{""N"":""179577""}}"
"95129","{""internal_temperature"":{""N"":""32.29999924""},""pressure"":{""N"":""974.1315918""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""95129""}}"
"72356","{""internal_temperature"":{""N"":""32.31000137""},""pressure"":{""N"":""974.1255493""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""72356""}}"
"806173","{""internal_temperature"":{""N"":""31.11000061""},""pressure"":{""N"":""973.4651489""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""806173""}}"
"9767","{""internal_temperature"":{""N"":""30.32999992""},""pressure"":{""N"":""973.3863525""},""external_temperature"":{""N"":""30.0625""},""timestamp"":{""N"":""9767""}}"
"344379","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.4057617""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""344379""}}"
"27091","{""internal_temperature"":{""N"":""31.65999985""},""pressure"":{""N"":""970.289978""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""27091""}}"
"161857","{""internal_temperature"":{""N"":""32.27000046""},""pressure"":{""N"":""973.9820557""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""161857""}}"
"85155","{""internal_temperature"":{""N"":""32.54999924""},""pressure"":{""N"":""971.4709473""},""external_temperature"":{""N"":""32.8125""},""timestamp"":{""N"":""85155""}}"
"428552","{""internal_temperature"":{""N"":""32.41999817""},""pressure"":{""N"":""974.0378418""},""external_temperature"":{""N"":""31""},""timestamp"":{""N"":""428552""}}"
"222930","{""internal_temperature"":{""N"":""31.51000023""},""pressure"":{""N"":""973.4378052""},""external_temperature"":{""N"":""30.0625""},""timestamp"":{""N"":""222930""}}"
"14599","{""internal_temperature"":{""N"":""32.16999817""},""pressure"":{""N"":""973.9170532""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""14599""}}"
"6032","{""internal_temperature"":{""N"":""32.72000122""},""pressure"":{""N"":""971.553894""},""external_temperature"":{""N"":""31.875""},""timestamp"":{""N"":""6032""}}"
"566026","{""internal_temperature"":{""N"":""31.48999977""},""pressure"":{""N"":""973.3118896""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""566026""}}"
"122451","{""internal_temperature"":{""N"":""32.31999969""},""pressure"":{""N"":""974.1235962""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""122451""}}"
"9640","{""internal_temperature"":{""N"":""31.32999992""},""pressure"":{""N"":""973.5440674""},""external_temperature"":{""N"":""30.375""},""timestamp"":{""N"":""9640""}}"
"399321","{""internal_temperature"":{""N"":""30.95000076""},""pressure"":{""N"":""973.3903198""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""399321""}}"
"851721","{""internal_temperature"":{""N"":""31.12999916""},""pressure"":{""N"":""973.4364014""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""851721""}}"
"111759","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""973.9709473""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""111759""}}"
"435754","{""internal_temperature"":{""N"":""30.95000076""},""pressure"":{""N"":""973.3782959""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""435754""}}"
"176855","{""internal_temperature"":{""N"":""30.54000092""},""pressure"":{""N"":""973.3878784""},""external_temperature"":{""N"":""30.4375""},""timestamp"":{""N"":""176855""}}"
"202846","{""internal_temperature"":{""N"":""32.25""},""pressure"":{""N"":""973.9718628""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""202846""}}"
"178059","{""internal_temperature"":{""N"":""32.34000015""},""pressure"":{""N"":""974.2362671""},""external_temperature"":{""N"":""31.1875""},""timestamp"":{""N"":""178059""}}"
"663472","{""internal_temperature"":{""N"":""31.06999969""},""pressure"":{""N"":""973.4324951""},""external_temperature"":{""N"":""30.625""},""timestamp"":{""N"":""663472""}}"
"23176","{""internal_temperature"":{""N"":""30.38999939""},""pressure"":{""N"":""973.3943481""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""23176""}}"
"225966","{""internal_temperature"":{""N"":""31.5""},""pressure"":{""N"":""973.4360352""},""external_temperature"":{""N"":""30.0625""},""timestamp"":{""N"":""225966""}}"
"466116","{""internal_temperature"":{""N"":""30.97999954""},""pressure"":{""N"":""973.4310303""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""466116""}}"
"199625","{""internal_temperature"":{""N"":""30.54999924""},""pressure"":{""N"":""973.4129639""},""external_temperature"":{""N"":""30.375""},""timestamp"":{""N"":""199625""}}"
"7457","{""internal_temperature"":{""N"":""31.54000092""},""pressure"":{""N"":""970.2304688""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""7457""}}"
"142123","{""internal_temperature"":{""N"":""32.27000046""},""pressure"":{""N"":""973.96521""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""142123""}}"
"149410","{""internal_temperature"":{""N"":""32.15999985""},""pressure"":{""N"":""974.3903198""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""149410""}}"
"675334","{""internal_temperature"":{""N"":""31.46999931""},""pressure"":{""N"":""973.3417969""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""675334""}}"
"678370","{""internal_temperature"":{""N"":""31.46999931""},""pressure"":{""N"":""973.3253174""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""678370""}}"
"1128020","{""internal_temperature"":{""N"":""31.21999931""},""pressure"":{""N"":""973.3748169""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""1128020""}}"
"675617","{""internal_temperature"":{""N"":""31.05999947""},""pressure"":{""N"":""973.4115601""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""675617""}}"
"73685","{""internal_temperature"":{""N"":""32.36000061""},""pressure"":{""N"":""974.0563354""},""external_temperature"":{""N"":""31.375""},""timestamp"":{""N"":""73685""}}"
"1178118","{""internal_temperature"":{""N"":""31.23999977""},""pressure"":{""N"":""973.3720093""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""1178118""}}"
"602461","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.2828369""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""602461""}}"
"28983","{""internal_temperature"":{""N"":""32.47000122""},""pressure"":{""N"":""971.5459595""},""external_temperature"":{""N"":""33.1875""},""timestamp"":{""N"":""28983""}}"
"634628","{""internal_temperature"":{""N"":""31.04999924""},""pressure"":{""N"":""973.4328003""},""external_temperature"":{""N"":""30.625""},""timestamp"":{""N"":""634628""}}"
"731504","{""internal_temperature"":{""N"":""31.46999931""},""pressure"":{""N"":""973.3474731""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""731504""}}"
"682924","{""internal_temperature"":{""N"":""31.46999931""},""pressure"":{""N"":""973.314209""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""682924""}}"
"256618","{""internal_temperature"":{""N"":""30.86000061""},""pressure"":{""N"":""973.4291992""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""256618""}}"
"1147756","{""internal_temperature"":{""N"":""31.22999954""},""pressure"":{""N"":""973.3720093""},""external_temperature"":{""N"":""30.9375""},""timestamp"":{""N"":""1147756""}}"
"892712","{""internal_temperature"":{""N"":""31.14999962""},""pressure"":{""N"":""973.4320068""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""892712""}}"
"99334","{""internal_temperature"":{""N"":""30.38999939""},""pressure"":{""N"":""973.3982544""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""99334""}}"
"427876","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3687744""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""427876""}}"
"340118","{""internal_temperature"":{""N"":""30.90999985""},""pressure"":{""N"":""973.4249878""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""340118""}}"
"447612","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.385498""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""447612""}}"
"895748","{""internal_temperature"":{""N"":""31.14999962""},""pressure"":{""N"":""973.444519""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""895748""}}"
"220184","{""internal_temperature"":{""N"":""30.84000015""},""pressure"":{""N"":""973.3989868""},""external_temperature"":{""N"":""30.8125""},""timestamp"":{""N"":""220184""}}"
"640417","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3063965""},""external_temperature"":{""N"":""30.125""},""timestamp"":{""N"":""640417""}}"
"1184190","{""internal_temperature"":{""N"":""31.25""},""pressure"":{""N"":""973.3513794""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""1184190""}}"
"32380","{""internal_temperature"":{""N"":""32.31999969""},""pressure"":{""N"":""974.6311035""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""32380""}}"
"78057","{""internal_temperature"":{""N"":""32.02999878""},""pressure"":{""N"":""974.3063965""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""78057""}}"
"328850","{""internal_temperature"":{""N"":""32.27000046""},""pressure"":{""N"":""973.9984131""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""328850""}}"
"65911","{""internal_temperature"":{""N"":""32.00999832""},""pressure"":{""N"":""974.3387451""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""65911""}}"
"70649","{""internal_temperature"":{""N"":""32.34999847""},""pressure"":{""N"":""974.0805664""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""70649""}}"
"275715","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""973.9934082""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""275715""}}"
"1036932","{""internal_temperature"":{""N"":""31.20000076""},""pressure"":{""N"":""973.4238892""},""external_temperature"":{""N"":""30.9375""},""timestamp"":{""N"":""1036932""}}"
"280270","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""974.0060425""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""280270""}}"
"370187","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3781128""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""370187""}}"
"33925","{""internal_temperature"":{""N"":""32.83000183""},""pressure"":{""N"":""971.5334473""},""external_temperature"":{""N"":""31.75""},""timestamp"":{""N"":""33925""}}"
"270662","{""internal_temperature"":{""N"":""32.38000107""},""pressure"":{""N"":""974.1381836""},""external_temperature"":{""N"":""31.1875""},""timestamp"":{""N"":""270662""}}"
"76155","{""internal_temperature"":{""N"":""29.85000038""},""pressure"":{""N"":""973.3288574""},""external_temperature"":{""N"":""29.375""},""timestamp"":{""N"":""76155""}}"
"69320","{""internal_temperature"":{""N"":""32.31000137""},""pressure"":{""N"":""974.1255493""},""external_temperature"":{""N"":""31.3125""},""timestamp"":{""N"":""69320""}}"
"107205","{""internal_temperature"":{""N"":""32.25999832""},""pressure"":{""N"":""974.0078125""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""107205""}}"
"199510","{""internal_temperature"":{""N"":""32.22000122""},""pressure"":{""N"":""974.3790894""},""external_temperature"":{""N"":""31.375""},""timestamp"":{""N"":""199510""}}"
"842612","{""internal_temperature"":{""N"":""31.12000084""},""pressure"":{""N"":""973.4125977""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""842612""}}"
"357200","{""internal_temperature"":{""N"":""32.40999985""},""pressure"":{""N"":""974.0905762""},""external_temperature"":{""N"":""31.125""},""timestamp"":{""N"":""357200""}}"
"551130","{""internal_temperature"":{""N"":""31.02000046""},""pressure"":{""N"":""973.4525146""},""external_temperature"":{""N"":""30.6875""},""timestamp"":{""N"":""551130""}}"
"444576","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.4205322""},""external_temperature"":{""N"":""30.25""},""timestamp"":{""N"":""444576""}}"
"1155346","{""internal_temperature"":{""N"":""31.22999954""},""pressure"":{""N"":""973.3149414""},""external_temperature"":{""N"":""30.875""},""timestamp"":{""N"":""1155346""}}"
"722394","{""internal_temperature"":{""N"":""31.46999931""},""pressure"":{""N"":""973.3345337""},""external_temperature"":{""N"":""30.1875""},""timestamp"":{""N"":""722394""}}"
"559113","{""internal_temperature"":{""N"":""32.40000153""},""pressure"":{""N"":""974.0003052""},""external_temperature"":{""N"":""30.625""},""timestamp"":{""N"":""559113""}}"
"171605","{""internal_temperature"":{""N"":""30.80999947""},""pressure"":{""N"":""973.3972168""},""external_temperature"":{""N"":""30.75""},""timestamp"":{""N"":""171605""}}"
"6705","{""internal_temperature"":{""N"":""31.87000084""},""pressure"":{""N"":""974.2793579""},""external_temperature"":{""N"":""31.25""},""timestamp"":{""N"":""6705""}}"
"538698","{""internal_temperature"":{""N"":""31.47999954""},""pressure"":{""N"":""973.3707886""},""external_temperature"":{""N"":""30.3125""},""timestamp"":{""N"":""538698""}}"
"600102","{""internal_temperature"":{""N"":""32.38999939""},""pressure"":{""N"":""974.0012207""},""external_temperature"":{""N"":""30.5625""},""timestamp"":{""N"":""600102""}}"
